id_label_in_documents,name,english (X Huy 1-400),english (Ngọc Linh 400-700),english (Trung Khánh 700-1000),url,id_label_in_documents
255,bảng chỉ dẫn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00116.mp4?autoplay=true,255
256,bảng đen,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00121B.mp4?autoplay=true,256
257,hãng máy bay,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00122.mp4?autoplay=true,257
258,hãng xe máy,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00125.mp4?autoplay=true,258
259,e thẹn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01348B.mp4?autoplay=true,259
260,gan dạ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01378N.mp4?autoplay=true,260
261,gạo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01384B.mp4?autoplay=true,261
262,gặp gỡ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01395.mp4?autoplay=true,262
263,gấp quần áo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01399.mp4?autoplay=true,263
264,giám sát,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01426.mp4?autoplay=true,264
265,giao thông,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01430B.mp4?autoplay=true,265
266,giá trị,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01433B.mp4?autoplay=true,266
267,giải lao,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01437.mp4?autoplay=true,267
268,giải quyết,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01438.mp4?autoplay=true,268
269,giàu có,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01459.mp4?autoplay=true,269
270,giấc ngủ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W01462.mp4?autoplay=true,270
271,bảo tàng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00156.mp4?autoplay=true,271
272,tồn tại,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00158.mp4?autoplay=true,272
273,bảo vệ môi trường,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00159B.mp4?autoplay=true,273
274,báo cáo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00161.mp4?autoplay=true,274
275,bát,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00170.mp4?autoplay=true,275
276,băng dính,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00190.mp4?autoplay=true,276
277,bắt đền,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00198.mp4?autoplay=true,277
278,bắt giữ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00199.mp4?autoplay=true,278
279,bắt nạt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00200.mp4?autoplay=true,279
280,bậc thang,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00203.mp4?autoplay=true,280
281,bất hiếu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00207.mp4?autoplay=true,281
282,bật đèn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00209.mp4?autoplay=true,282
283,bật lửa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00210.mp4?autoplay=true,283
284,bầu trời,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00212.mp4?autoplay=true,284
285,bẻ ngô,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00216B.mp4?autoplay=true,285
286,bé trai,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00220B.mp4?autoplay=true,286
287,bé gái,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00217.mp4?autoplay=true,287
288,béo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00225.mp4?autoplay=true,288
289,bê tông,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00228.mp4?autoplay=true,289
290,bể bơi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00230.mp4?autoplay=true,290
291,bể cá,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00231.mp4?autoplay=true,291
292,bệ xí,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00235.mp4?autoplay=true,292
293,bên cạnh,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00236.mp4?autoplay=true,293
294,bên dưới,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00237.mp4?autoplay=true,294
295,bên phải,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00238.mp4?autoplay=true,295
296,bên trái,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00239.mp4?autoplay=true,296
297,bên trong,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00241.mp4?autoplay=true,297
298,bệnh nhân,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00248.mp4?autoplay=true,298
299,bến xe,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00245.mp4?autoplay=true,299
300,bìa sách,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00254.mp4?autoplay=true,300
301,bìa vở,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00255B.mp4?autoplay=true,301
302,bịa đặt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00256.mp4?autoplay=true,302
303,hóa đơn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00258.mp4?autoplay=true,303
304,biển hiệu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00261.mp4?autoplay=true,304
305,biện pháp,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00263.mp4?autoplay=true,305
306,biểu thị,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00270.mp4?autoplay=true,306
307,bình an,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00274B.mp4?autoplay=true,307
308,bình thường,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00286B.mp4?autoplay=true,308
309,bít tất,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00287.mp4?autoplay=true,309
310,bò,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00288.mp4?autoplay=true,310
311,bỏ hoang,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00292.mp4?autoplay=true,311
312,bỏ phiếu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00293.mp4?autoplay=true,312
313,bỏ qua,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00294.mp4?autoplay=true,313
314,bỏ rơi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00295.mp4?autoplay=true,314
315,bó đũa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00297.mp4?autoplay=true,315
316,bó hoa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00298.mp4?autoplay=true,316
317,bóc lột,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00299.mp4?autoplay=true,317
318,bón phân,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00304B.mp4?autoplay=true,318
319,bỏng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00305.mp4?autoplay=true,319
320,bỏng ngô,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00306.mp4?autoplay=true,320
321,bóng bay,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00308.mp4?autoplay=true,321
322,bọt xà phòng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00314.mp4?autoplay=true,322
323,bốc hơi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00330.mp4?autoplay=true,323
324,bốc thăm,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00331.mp4?autoplay=true,324
325,bồi bàn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00332.mp4?autoplay=true,325
326,bồi thường,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00333.mp4?autoplay=true,326
327,bồn hoa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00334.mp4?autoplay=true,327
328,bồn rửa bát,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00335.mp4?autoplay=true,328
329,bông hoa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00336B.mp4?autoplay=true,329
330,bốt cảnh sát,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00337B.mp4?autoplay=true,330
331,bốt điện,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00338B.mp4?autoplay=true,331
332,bột màu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00341B.mp4?autoplay=true,332
333,bột ngọt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00342N.mp4?autoplay=true,333
334,bờ biển,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00344.mp4?autoplay=true,334
335,bơi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00347.mp4?autoplay=true,335
336,bơm (cái bơm),,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00349.mp4?autoplay=true,336
337,bơm nước,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00350.mp4?autoplay=true,337
338,bơm xe,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00351.mp4?autoplay=true,338
339,bụi phấn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00359B.mp4?autoplay=true,339
340,buộc dây,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00363.mp4?autoplay=true,340
341,buộc tóc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00364.mp4?autoplay=true,341
342,buồn nôn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00372.mp4?autoplay=true,342
343,buông màn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00374B.mp4?autoplay=true,343
344,búp bê,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00378.mp4?autoplay=true,344
345,bút,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00380.mp4?autoplay=true,345
346,bút màu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00383B.mp4?autoplay=true,346
347,bức tường,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00387.mp4?autoplay=true,347
348,cá kho,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00398B.mp4?autoplay=true,348
349,cãi nhau,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00401.mp4?autoplay=true,349
350,cái gương,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00404B.mp4?autoplay=true,350
351,chú ý,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00654.mp4?autoplay=true,351
352,chúc thọ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00665B.mp4?autoplay=true,352
353,chui,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00669.mp4?autoplay=true,353
354,chùm vải,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00677.mp4?autoplay=true,354
355,chuông,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00683.mp4?autoplay=true,355
356,chuyên cần,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00690.mp4?autoplay=true,356
357,chuyên gia,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00691B.mp4?autoplay=true,357
358,chuyền bóng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00692.mp4?autoplay=true,358
359,chuyển giao,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00700.mp4?autoplay=true,359
360,chuyển hướng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00701.mp4?autoplay=true,360
361,chữ hoa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00706.mp4?autoplay=true,361
362,chữa cháy,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00709.mp4?autoplay=true,362
363,chứng kiến,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00712.mp4?autoplay=true,363
364,chương trình,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00713.mp4?autoplay=true,364
365,chức vụ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00717.mp4?autoplay=true,365
366,cầu vượt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00455.mp4?autoplay=true,366
367,chai nước,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00486.mp4?autoplay=true,367
368,chào,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00489.mp4?autoplay=true,368
369,chào mừng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00492.mp4?autoplay=true,369
370,cháu gái,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00495B.mp4?autoplay=true,370
371,cháu ngoại,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00496B.mp4?autoplay=true,371
372,cháu nội,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00497B.mp4?autoplay=true,372
373,cháu trai,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00498B.mp4?autoplay=true,373
374,chăm học,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00507.mp4?autoplay=true,374
375,chăm sóc sức khỏe,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00508B.mp4?autoplay=true,375
376,chặn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00512.mp4?autoplay=true,376
377,chặt chẽ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00514.mp4?autoplay=true,377
378,châm cứu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00516B.mp4?autoplay=true,378
379,chấm dứt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00519.mp4?autoplay=true,379
380,chấm điểm,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00520.mp4?autoplay=true,380
381,chân dung,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00522.mp4?autoplay=true,381
382,chất thải,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00539.mp4?autoplay=true,382
383,chậu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00545.mp4?autoplay=true,383
384,chèn ép,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00552.mp4?autoplay=true,384
385,chép bài,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00555.mp4?autoplay=true,385
386,khó tiêu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00562.mp4?autoplay=true,386
387,chi tiết,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00563.mp4?autoplay=true,387
388,chỉ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00564.mp4?autoplay=true,388
389,chỉ dẫn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00565.mp4?autoplay=true,389
390,chia tay,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00582.mp4?autoplay=true,390
391,chia sẻ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00581.mp4?autoplay=true,391
392,chiếu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00598.mp4?autoplay=true,392
393,chiếu phim,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00599.mp4?autoplay=true,393
394,chỉnh sửa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00615.mp4?autoplay=true,394
395,chọn lọc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00628.mp4?autoplay=true,395
396,chọn lựa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00629.mp4?autoplay=true,396
397,chống đối,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00633B.mp4?autoplay=true,397
398,chớp mắt,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00640.mp4?autoplay=true,398
399,chủ đề,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00642.mp4?autoplay=true,399
400,thích nghi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00653.mp4?autoplay=true,400
400,Ma Cao,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0006.mp4?autoplay=true,400
401,ai cho,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0032.mp4?autoplay=true,401
402,mù chữ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0038.mp4?autoplay=true,402
403,hú vía,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0070.mp4?autoplay=true,403
404,cá voi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0073.mp4?autoplay=true,404
405,súp lơ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0079.mp4?autoplay=true,405
406,bún ốc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0086.mp4?autoplay=true,406
407,xôi gà,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0089.mp4?autoplay=true,407
408,rực rỡ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0107.mp4?autoplay=true,408
409,xử lý,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0115.mp4?autoplay=true,409
410,một là,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0146.mp4?autoplay=true,410
411,hai là,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0147.mp4?autoplay=true,411
412,ba là,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0148.mp4?autoplay=true,412
413,bốn là,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0149.mp4?autoplay=true,413
414,năm là,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0150.mp4?autoplay=true,414
415,chị họ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0152B.mp4?autoplay=true,415
416,em họ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0153B.mp4?autoplay=true,416
417,đi dạo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0157B.mp4?autoplay=true,417
418,sa mạc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0191.mp4?autoplay=true,418
419,xem đã,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0196.mp4?autoplay=true,419
420,sụp đổ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0205.mp4?autoplay=true,420
421,tận số,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0221.mp4?autoplay=true,421
422,vỗ về,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0235.mp4?autoplay=true,422
423,đại sứ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0253.mp4?autoplay=true,423
424,dự án,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0259.mp4?autoplay=true,424
425,đầu tư,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0260.mp4?autoplay=true,425
426,năn nỉ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0261.mp4?autoplay=true,426
427,tải về,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0264.mp4?autoplay=true,427
428,kéo co,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0294.mp4?autoplay=true,428
429,lý do,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0296.mp4?autoplay=true,429
430,tự hào,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0333.mp4?autoplay=true,430
431,ăn bám,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0338.mp4?autoplay=true,431
432,trà đá,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0403.mp4?autoplay=true,432
433,Socola,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0406.mp4?autoplay=true,433
434,ăn đủ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0440.mp4?autoplay=true,434
435,ăn vừa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0441.mp4?autoplay=true,435
436,ăn ít,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0442.mp4?autoplay=true,436
437,cây cọ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0473.mp4?autoplay=true,437
438,ăn cóc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/D0600.mp4?autoplay=true,438
439,ác cảm,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00001.mp4?autoplay=true,439
440,anh em,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00013B.mp4?autoplay=true,440
441,anh họ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00014N.mp4?autoplay=true,441
442,anh rể,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00018B.mp4?autoplay=true,442
443,anh vợ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00020.mp4?autoplay=true,443
444,áo len,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00033.mp4?autoplay=true,444
445,ấm no,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00053.mp4?autoplay=true,445
446,Âu Cơ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00062.mp4?autoplay=true,446
447,Bà Nà,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00067.mp4?autoplay=true,447
448,bản lề,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00101.mp4?autoplay=true,448
449,bao la,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00146.mp4?autoplay=true,449
450,Bắc bộ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00181.mp4?autoplay=true,450
451,bắn bi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00186B.mp4?autoplay=true,451
452,bé hơn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00218.mp4?autoplay=true,452
453,bế em,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00232.mp4?autoplay=true,453
454,bệ hạ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00234B.mp4?autoplay=true,454
455,bí ngô,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00252.mp4?autoplay=true,455
456,bò sát,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00289.mp4?autoplay=true,456
457,bò tót,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00290.mp4?autoplay=true,457
458,bồ kết,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00315.mp4?autoplay=true,458
459,bổ ích,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00316.mp4?autoplay=true,459
460,bổ ngữ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00317.mp4?autoplay=true,460
461,bổ trợ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00318.mp4?autoplay=true,461
462,bố trí,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00320.mp4?autoplay=true,462
463,bố mẹ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00327.mp4?autoplay=true,463
464,bộ đội,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00328B.mp4?autoplay=true,464
465,bờ rào,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00345.mp4?autoplay=true,465
466,bớt đi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00354.mp4?autoplay=true,466
467,bút bi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00381.mp4?autoplay=true,467
468,bút dạ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00382.mp4?autoplay=true,468
469,bưu tá,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00393.mp4?autoplay=true,469
470,ca nô,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00396.mp4?autoplay=true,470
471,Cà Mau,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00397.mp4?autoplay=true,471
472,cái bè,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00402.mp4?autoplay=true,472
473,cao độ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00418.mp4?autoplay=true,473
474,cau có,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00425.mp4?autoplay=true,474
475,câu cá,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00438.mp4?autoplay=true,475
476,câu đố,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00440.mp4?autoplay=true,476
477,cầu kì,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00449.mp4?autoplay=true,477
478,cây đa,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00462.mp4?autoplay=true,478
479,cây gỗ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00464.mp4?autoplay=true,479
480,cây sả,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00471.mp4?autoplay=true,480
481,cây số,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00473.mp4?autoplay=true,481
482,chả cá,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00484B.mp4?autoplay=true,482
483,chiêng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00593.mp4?autoplay=true,483
484,cá mập,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00601.mp4?autoplay=true,484
485,chó xù,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00624.mp4?autoplay=true,485
486,chu vi,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00641.mp4?autoplay=true,486
487,chú hề,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00650.mp4?autoplay=true,487
488,chú rể,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00651.mp4?autoplay=true,488
489,chuồng,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00685.mp4?autoplay=true,489
490,co dãn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00721.mp4?autoplay=true,490
491,cỏ may,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00724.mp4?autoplay=true,491
492,có ích,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00726.mp4?autoplay=true,492
493,con bê,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00734B.mp4?autoplay=true,493
494,con bò,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00735B.mp4?autoplay=true,494
495,con cò,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00745.mp4?autoplay=true,495
496,con dê,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00753.mp4?autoplay=true,496
497,con dế,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00754.mp4?autoplay=true,497
498,con đẻ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00755.mp4?autoplay=true,498
499,con gà,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00759.mp4?autoplay=true,499
500,con ốc,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00782.mp4?autoplay=true,500
501,con sò,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00789.mp4?autoplay=true,501
502,con số,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00793.mp4?autoplay=true,502
503,cô dâu,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00809.mp4?autoplay=true,503
504,cô đơn,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00811.mp4?autoplay=true,504
505,cổ áo,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00815.mp4?autoplay=true,505
506,cổ đại,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00817.mp4?autoplay=true,506
507,cổ tay,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00822.mp4?autoplay=true,507
508,cổ vũ,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00824.mp4?autoplay=true,508
509,Paris,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00852.mp4?autoplay=true,509
510,cốp xe,,,,https://minio.aiotlab-annotation.com/documents/videos_samples/W00859.mp4?autoplay=true,510
